"REGION_KEY","REGION_NAME","CLUSTER_KEY","CLUSTER_NAME","MINI_CLUSTER_KEY","MINI_CLUSTER_NAME","CELL_SITE_KEY","CELL_SITE_CD"
1,North East,"8",Mandalay 1,"143",Chanayethazan,1006978,MD1201
2,North West,"7",Magway 1,"120",Taungdwingyi,1007172,MG0388
2,North West,"33",Sagaing 3,"62",Indaw,1007724,SG0701
5,South West,"13",Hinthada,"301",Kyonpyaw,1007796,AY1475
3,South East,"19",Bago East,"96",Shwegyin,1008159,BA1231
5,South West,"20",Bago West,"110",Letpadan,1008244,BA1237
1,North East,"6",Shan South,"20",Demoso,1008292,KY0266
1,North East,"37",Mandalay 4,"160",Natogyi,1008405,MD1088
1,North East,"6",Shan South,"243",Nyaungshwe,1008959,SH0449_C
1,North East,"6",Shan South,"243",Nyaungshwe,1009082,SH0444_C_2
1,North East,"6",Shan South,"255",Kunhing,1009330,SH0892
1,North East,"6",Shan South,"24",Hpasawng,1009425,KY0264
2,North West,"2",Chin,"35",Thantlang,1009926,CH0110
3,South East,"30",Bago North,"97",Taungoo,1010401,BA2464
2,North West,"2",Chin,"35",Thantlang,1010705,CH0156
1,North East,"8",Mandalay 1,"143",Chanayethazan,1010716,MD1477
1,North East,"8",Mandalay 1,"143",Chanayethazan,1010979,MD1581
3,South East,"30",Bago North,"97",Taungoo,1011879,BA3051
3,South East,"31",Mon South,"174",Mudon,1012220,MO1591
1,North East,"9",Mandalay 2,"148",Patheingyi,1012262,MD6038
5,South West,"14",Pathein,"300",Ngapudaw,1012505,AY2258
5,South West,"29",Maubin,"320",Bogale,1012527,AY2345
2,North West,"11",Sagaing 1,"42",Sagaing,1011160,SG1281
1,North East,"6",Shan South,"255",Kunhing,1000060,SH0257
1,North East,"9",Mandalay 2,"148",Patheingyi,1000152,MD0035
2,North West,"11",Sagaing 1,"42",Sagaing,1000961,SG0001
1,North East,"6",Shan South,"243",Nyaungshwe,1000982,SH0447
2,North West,"11",Sagaing 1,"42",Sagaing,1001022,SG0117
2,North West,"7",Magway 1,"120",Taungdwingyi,1001676,MG0089
5,South West,"13",Hinthada,"301",Kyonpyaw,1001792,AY0256
5,South West,"20",Bago West,"112",Okpho,1002026,BA0335
3,South East,"30",Bago North,"97",Taungoo,1002519,BA0708
3,South East,"30",Bago North,"97",Taungoo,1002598,BA0746
3,South East,"30",Bago North,"97",Taungoo,1002617,BA0713
3,South East,"30",Bago North,"97",Taungoo,1002629,BA0044
3,South East,"30",Bago North,"97",Taungoo,1002679,BA0055
3,South East,"30",Bago North,"97",Taungoo,1002686,BA0709
1,North East,"37",Mandalay 4,"160",Natogyi,1002938,MD0195
1,North East,"37",Mandalay 4,"160",Natogyi,1002943,MD0344
1,North East,"8",Mandalay 1,"143",Chanayethazan,1003279,MD0280
3,South East,"31",Mon South,"174",Mudon,1003284,MO0455
1,North East,"8",Mandalay 1,"143",Chanayethazan,1003415,MD0270
3,South East,"31",Mon South,"174",Mudon,1003433,MO0457
2,North West,"7",Magway 1,"120",Taungdwingyi,1003977,MG0423
3,South East,"19",Bago East,"96",Shwegyin,1004059,BA0703
2,North West,"11",Sagaing 1,"42",Sagaing,1004283,SG0386
5,South West,"20",Bago West,"106",Paungde,1004297,BA0938
5,South West,"20",Bago West,"106",Paungde,1004632,BA0859
2,North West,"7",Magway 1,"120",Taungdwingyi,1004770,MG0422
5,South West,"29",Maubin,"320",Bogale,1004801,AY0930
5,South West,"20",Bago West,"112",Okpho,1004853,BA0943
1,North East,"8",Mandalay 1,"143",Chanayethazan,1005090,MD0737
2,North West,"11",Sagaing 1,"42",Sagaing,1005168,SG0628
1,North East,"9",Mandalay 2,"148",Patheingyi,1005447,MD0832
3,South East,"19",Bago East,"96",Shwegyin,1005533,BA0403
1,North East,"9",Mandalay 2,"148",Patheingyi,1005682,MD1110
1,North East,"8",Mandalay 1,"143",Chanayethazan,1005736,MD1170
1,North East,"8",Mandalay 1,"143",Chanayethazan,1005969,MD1126
5,South West,"20",Bago West,"110",Letpadan,1006040,BA1062
5,South West,"14",Pathein,"300",Ngapudaw,1006150,AY1006
5,South West,"14",Pathein,"300",Ngapudaw,1006168,AY1023
2,North West,"11",Sagaing 1,"42",Sagaing,1006303,SG0755
5,South West,"29",Maubin,"321",Kyaiklat,1006350,AY1277
5,South West,"20",Bago West,"112",Okpho,1006464,BA0873
5,South West,"20",Bago West,"106",Paungde,1006516,BA1326
5,South West,"20",Bago West,"110",Letpadan,1006554,BA1141
5,South West,"14",Pathein,"300",Ngapudaw,1006657,AY1139
1,North East,"37",Mandalay 4,"160",Natogyi,1006764,MD0799
1,North East,"8",Mandalay 1,"143",Chanayethazan,1006832,MD7004
2,North West,"7",Magway 1,"120",Taungdwingyi,1006947,MG0905
3,South East,"31",Mon South,"174",Mudon,1007037,MO0510
2,North West,"33",Sagaing 3,"62",Indaw,1007057,SG0608
5,South West,"20",Bago West,"110",Letpadan,1007520,BA1140
5,South West,"20",Bago West,"112",Okpho,1007600,BA1144
1,North East,"8",Mandalay 1,"143",Chanayethazan,1007919,MD1271
2,North West,"33",Sagaing 3,"62",Indaw,1008035,SG0275
3,South East,"30",Bago North,"97",Taungoo,1008361,BA1318
1,North East,"6",Shan South,"243",Nyaungshwe,1008500,SH1447
3,South East,"31",Mon South,"174",Mudon,1009454,MO0651_C
5,South West,"13",Hinthada,"302",Yegyi,1009914,AY1484
1,North East,"9",Mandalay 2,"148",Patheingyi,1010411,MD1523
2,North West,"2",Chin,"35",Thantlang,1011062,CH0436
1,North East,"8",Mandalay 1,"143",Chanayethazan,1011380,MD4040
3,South East,"30",Bago North,"97",Taungoo,1011507,BA6000
5,South West,"29",Maubin,"320",Bogale,1011732,AY1611
3,South East,"31",Mon South,"174",Mudon,1011973,MO1541
5,South West,"13",Hinthada,"302",Yegyi,1012275,AY2162
1,North East,"8",Mandalay 1,"143",Chanayethazan,1012511,MD1687
5,South West,"14",Pathein,"300",Ngapudaw,1012517,AY2257
1,North East,"8",Mandalay 1,"143",Chanayethazan,1003143,MD0388
1,North East,"6",Shan South,"255",Kunhing,1000067,SH0256
1,North East,"9",Mandalay 2,"148",Patheingyi,1000132,MD0185
1,North East,"9",Mandalay 2,"148",Patheingyi,1000158,MD0609
1,North East,"9",Mandalay 2,"148",Patheingyi,1000175,MD0351
1,North East,"9",Mandalay 2,"148",Patheingyi,1000181,MD0178
5,South West,"20",Bago West,"110",Letpadan,1000337,BA0778
5,South West,"29",Maubin,"320",Bogale,1000668,AY0764
1,North East,"6",Shan South,"243",Nyaungshwe,1000834,SH0446
1,North East,"6",Shan South,"20",Demoso,1000852,KY0159
1,North East,"6",Shan South,"20",Demoso,1000916,KY0160
2,North West,"11",Sagaing 1,"42",Sagaing,1000974,SG0049
1,North East,"6",Shan South,"243",Nyaungshwe,1000994,SH0001
2,North West,"11",Sagaing 1,"42",Sagaing,1001016,SG0387
2,North West,"11",Sagaing 1,"42",Sagaing,1001034,SG0356
2,North West,"7",Magway 1,"120",Taungdwingyi,1001664,MG0018
2,North West,"7",Magway 1,"120",Taungdwingyi,1001683,MG0234
2,North West,"7",Magway 1,"120",Taungdwingyi,1001705,MG0259
5,South West,"13",Hinthada,"301",Kyonpyaw,1001779,AY0238
3,South East,"19",Bago East,"96",Shwegyin,1002660,BA0412
3,South East,"30",Bago North,"97",Taungoo,1002667,BA0745
5,South West,"29",Maubin,"321",Kyaiklat,1002739,AY0906-1
3,South East,"30",Bago North,"97",Taungoo,1002744,BA0087
1,North East,"8",Mandalay 1,"143",Chanayethazan,1003162,MD0024
3,South East,"31",Mon South,"174",Mudon,1003168,MO0217
2,North West,"33",Sagaing 3,"62",Indaw,1003266,SG0202
1,North East,"9",Mandalay 2,"148",Patheingyi,1003289,MD0220
2,North West,"33",Sagaing 3,"62",Indaw,1003297,SG0130
3,South East,"31",Mon South,"174",Mudon,1003929,MO0391
3,South East,"31",Mon South,"174",Mudon,1004244,MO0394
5,South West,"13",Hinthada,"301",Kyonpyaw,1004275,AY1048
5,South West,"13",Hinthada,"302",Yegyi,1004921,AY0911
3,South East,"31",Mon South,"174",Mudon,1004994,MO0390
3,South East,"30",Bago North,"97",Taungoo,1005540,BA0705
1,North East,"9",Mandalay 2,"148",Patheingyi,1005642,MD0565
1,North East,"6",Shan South,"243",Nyaungshwe,1005711,SH0455
5,South West,"29",Maubin,"321",Kyaiklat,1005721,AY0906_C
3,South East,"30",Bago North,"97",Taungoo,1005738,BA1127
1,North East,"6",Shan South,"243",Nyaungshwe,1005856,SH1012
1,North East,"9",Mandalay 2,"148",Patheingyi,1005871,MD1094
5,South West,"14",Pathein,"300",Ngapudaw,1006174,AY1024
5,South West,"14",Pathein,"300",Ngapudaw,1006211,AY1009
5,South West,"13",Hinthada,"302",Yegyi,1006259,AY1177
2,North West,"33",Sagaing 3,"63",Tigyaing,1000184,SG0230
2,North West,"28",Magway 2,"39",Matupi,1000304,CH0019
2,North West,"28",Magway 2,"138",Seikphyu,1000316,MG0229
4,Yangon,"32",Yangon 5,"223",Twantay,1000608,YN1062
4,Yangon,"32",Yangon 5,"223",Twantay,1000614,YN1058
4,Yangon,"32",Yangon 5,"223",Twantay,1000744,YN1087
1,North East,"5",Shan North,"271",Muse,1000832,SH0034
2,North West,"7",Magway 1,"118",Yenangyaung,1001943,MG0343
1,North East,"5",Shan North,"271",Muse,1002285,SH0537
2,North West,"11",Sagaing 1,"60",Pale,1002366,SG0285
2,North West,"2",Chin,"69",Kalewa,1003089,SG0172
3,South East,"30",Bago North,"98",Yedashe,1003375,BA0016
3,South East,"30",Bago North,"98",Yedashe,1003468,BA0017
1,North East,"38",Mandalay 5,"147",Amarapura,1003762,MD0049
1,North East,"38",Mandalay 5,"147",Amarapura,1003900,MD0301
1,North East,"38",Mandalay 5,"147",Amarapura,1003921,MD0433
2,North West,"7",Magway 1,"124",Pwintbyu,1004049,MG0279
1,North East,"38",Mandalay 5,"147",Amarapura,1004261,MD0739
2,North West,"28",Magway 2,"40",Kanpetlet,1004413,CH0072
2,North West,"28",Magway 2,"136",Myaing,1004550,MG0430
2,North West,"28",Magway 2,"138",Seikphyu,1004600,MG0296
3,South East,"21",Kayin,"27",Hlaingbwe,1004989,KA0268
2,North West,"33",Sagaing 3,"63",Tigyaing,1005198,SG0497
1,North East,"5",Shan North,"271",Muse,1005241,SH0619
4,Yangon,"32",Yangon 5,"223",Twantay,1006471,YN1980
3,South East,"30",Bago North,"98",Yedashe,1006720,BA1148
2,North West,"28",Magway 2,"138",Seikphyu,1006847,MG0450
3,South East,"30",Bago North,"98",Yedashe,1006890,BA1099
1,North East,"5",Shan North,"271",Muse,1007137,SH0656
2,North West,"28",Magway 2,"136",Myaing,1007226,MG0886
4,Yangon,"32",Yangon 5,"223",Twantay,1007263,YN1548
2,North West,"28",Magway 2,"138",Seikphyu,1007285,MG1006
1,North East,"4",Shan East,"296",Mongyawng,1007288,SH0931
4,Yangon,"32",Yangon 5,"223",Twantay,1007446,YN1713
4,Yangon,"32",Yangon 5,"223",Twantay,1007463,YN1814
2,North West,"28",Magway 2,"39",Matupi,1007575,CH0076
2,North West,"2",Chin,"69",Kalewa,1007689,SG0175
2,North West,"2",Chin,"69",Kalewa,1008283,SG1121
2,North West,"28",Magway 2,"136",Myaing,1008427,MG0406
2,North West,"1",Kachin,"10",Bhamo,1008764,KC0608
2,North West,"7",Magway 1,"129",Minhla_MG1,1008818,MG1112
5,South West,"12",Rakhine,"186",Pauktaw,1008872,RA0418
3,South East,"21",Kayin,"27",Hlaingbwe,1009182,KA0447
1,North East,"5",Shan North,"278",Namhsan,1009284,SH1136
1,North East,"38",Mandalay 5,"147",Amarapura,1009444,MD1354
2,North West,"7",Magway 1,"124",Pwintbyu,1009475,MG1091
2,North West,"2",Chin,"69",Kalewa,1009492,SG0274
2,North West,"28",Magway 2,"40",Kanpetlet,1009531,CH0252
2,North West,"25",Sagaing 2,"73",Paungbyin,1009536,SG1049
2,North West,"2",Chin,"69",Kalewa,1009790,SG0855
2,North West,"28",Magway 2,"136",Myaing,1009889,MG1100
3,South East,"30",Bago North,"98",Yedashe,1010129,BA1045
4,Yangon,"15",Yangon 1,"230",Pabedan,1011069,YN5221
2,North West,"28",Magway 2,"39",Matupi,1011336,CH0437
1,North East,"5",Shan North,"271",Muse,1011381,SH3883
1,North East,"38",Mandalay 5,"147",Amarapura,1011629,MD1626
5,South West,"12",Rakhine,"186",Pauktaw,1011799,RA0500
1,North East,"5",Shan North,"271",Muse,1012306,SH4205
2,North West,"7",Magway 1,"124",Pwintbyu,1012421,MG1800
2,North West,"28",Magway 2,"138",Seikphyu,1000330,MG0147
4,Yangon,"32",Yangon 5,"223",Twantay,1000706,YN0716
2,North West,"7",Magway 1,"118",Yenangyaung,1002029,MG0041
2,North West,"7",Magway 1,"118",Yenangyaung,1002042,MG0198
2,North West,"28",Magway 2,"136",Myaing,1002384,MG0093
2,North West,"2",Chin,"69",Kalewa,1003337,SG0170
3,South East,"30",Bago North,"98",Yedashe,1003458,BA0015
3,South East,"30",Bago North,"98",Yedashe,1003462,BA0003-1
1,North East,"38",Mandalay 5,"147",Amarapura,1003897,MD0048
1,North East,"38",Mandalay 5,"147",Amarapura,1003909,MD0237
2,North West,"28",Magway 2,"136",Myaing,1003947,MG0308
1,North East,"5",Shan North,"271",Muse,1004107,SH0671
4,Yangon,"32",Yangon 5,"223",Twantay,1004139,YN1431
4,Yangon,"15",Yangon 1,"212",Pazundaung,1004822,YN1375
1,North East,"38",Mandalay 5,"147",Amarapura,1005883,MD1101
1,North East,"38",Mandalay 5,"147",Amarapura,1005912,MD1160
4,Yangon,"32",Yangon 5,"223",Twantay,1006209,YN1758
4,Yangon,"15",Yangon 1,"230",Pabedan,1006292,YN5025
3,South East,"30",Bago North,"98",Yedashe,1006451,BA1056
2,North West,"28",Magway 2,"138",Seikphyu,1006844,MG0887
2,North West,"28",Magway 2,"138",Seikphyu,1006854,MG0367
1,North East,"38",Mandalay 5,"147",Amarapura,1007070,MD0890
1,North East,"5",Shan North,"271",Muse,1007155,SH0763
2,North West,"11",Sagaing 1,"60",Pale,1007230,SG0481
1,North East,"6",Shan South,"262",Mongpan,1007235,SH0588
2,North West,"2",Chin,"69",Kalewa,1007586,SG0180
3,South East,"30",Bago North,"98",Yedashe,1007867,BA1206
1,North East,"5",Shan North,"271",Muse,1008497,SH1478
2,North West,"7",Magway 1,"118",Yenangyaung,1008612,MG1037
3,South East,"21",Kayin,"27",Hlaingbwe,1009115,KA0445
3,South East,"21",Kayin,"27",Hlaingbwe,1009271,KA0444
2,North West,"25",Sagaing 2,"73",Paungbyin,1009300,SG1050
3,South East,"30",Bago North,"98",Yedashe,1009520,BA0928_C
1,North East,"4",Shan East,"296",Mongyawng,1009578,SH1130
1,North East,"38",Mandalay 5,"147",Amarapura,1010438,MD1500
2,North West,"28",Magway 2,"136",Myaing,1010474,MG1011
3,South East,"30",Bago North,"98",Yedashe,1011031,BA3017
1,North East,"38",Mandalay 5,"147",Amarapura,1011087,MD1655
2,North West,"1",Kachin,"10",Bhamo,1011168,KC2450
1,North East,"38",Mandalay 5,"147",Amarapura,1011377,MD1676
1,North East,"5",Shan North,"271",Muse,1011429,SH3520
2,North West,"28",Magway 2,"136",Myaing,1011735,MG1680
1,North East,"5",Shan North,"271",Muse,1012084,SH3572
1,North East,"5",Shan North,"271",Muse,1012218,SH3498
1,North East,"4",Shan East,"296",Mongyawng,1012342,SH1668
1,North East,"4",Shan East,"296",Mongyawng,1012468,SH1675
2,North West,"28",Magway 2,"138",Seikphyu,1000502,MG0056
1,North East,"5",Shan North,"271",Muse,1000771,SH0501
1,North East,"5",Shan North,"271",Muse,1000773,SH0013
2,North West,"1",Kachin,"10",Bhamo,1002084,KC0077
3,South East,"21",Kayin,"27",Hlaingbwe,1002143,KA0370
3,South East,"21",Kayin,"27",Hlaingbwe,1002252,KA0329
2,North West,"11",Sagaing 1,"60",Pale,1002288,SG0342
2,North West,"28",Magway 2,"136",Myaing,1002373,MG0073
1,North East,"6",Shan South,"262",Mongpan,1002697,SH0120
3,South East,"21",Kayin,"27",Hlaingbwe,1002737,KA0291
3,South East,"30",Bago North,"98",Yedashe,1003474,BA0010
1,North East,"38",Mandalay 5,"147",Amarapura,1003743,MD0037
1,North East,"38",Mandalay 5,"147",Amarapura,1003944,MD0052
2,North West,"7",Magway 1,"124",Pwintbyu,1004054,MG0276
2,North West,"28",Magway 2,"136",Myaing,1004218,MG0310
2,North West,"33",Sagaing 3,"63",Tigyaing,1004523,SG0498
2,North West,"7",Magway 1,"124",Pwintbyu,1004672,MG0376
4,Yangon,"15",Yangon 1,"230",Pabedan,1004701,YN1447
1,North East,"5",Shan North,"271",Muse,1004713,SH0098
1,North East,"5",Shan North,"278",Namhsan,1004985,SH0596
1,North East,"38",Mandalay 5,"147",Amarapura,1005748,MD1180
1,North East,"38",Mandalay 5,"147",Amarapura,1006799,MD1034
2,North West,"7",Magway 1,"118",Yenangyaung,1006885,MG0933
2,North West,"11",Sagaing 1,"60",Pale,1007151,SG0484
2,North West,"7",Magway 1,"124",Pwintbyu,1007184,MG0472
2,North West,"25",Sagaing 2,"73",Paungbyin,1007700,SG0441
2,North West,"25",Sagaing 2,"73",Paungbyin,1007708,SG0440
2,North West,"2",Chin,"69",Kalewa,1007755,SG0176
2,North West,"11",Sagaing 1,"60",Pale,1007769,SG0852
2,North West,"25",Sagaing 2,"73",Paungbyin,1007890,SG0521
4,Yangon,"15",Yangon 1,"212",Pazundaung,1008055,YN1357
2,North West,"2",Chin,"69",Kalewa,1008063,SG0177
2,North West,"7",Magway 1,"124",Pwintbyu,1008249,MG1164
2,North West,"28",Magway 2,"138",Seikphyu,1008344,MG0911
2,North West,"7",Magway 1,"129",Minhla_MG1,1008364,MG1113
1,North East,"38",Mandalay 5,"147",Amarapura,1008912,MD0364_C
1,North East,"38",Mandalay 5,"147",Amarapura,1008952,MD0433_C
1,North East,"38",Mandalay 5,"147",Amarapura,1008972,MD0300_C
1,North East,"4",Shan East,"296",Mongyawng,1009235,SH1131
5,South West,"12",Rakhine,"186",Pauktaw,1009499,RA0177
3,South East,"21",Kayin,"27",Hlaingbwe,1009509,KA0433
3,South East,"21",Kayin,"27",Hlaingbwe,1009611,KA0328
3,South East,"21",Kayin,"27",Hlaingbwe,1009775,KA0364
3,South East,"30",Bago North,"98",Yedashe,1010025,BA1120
2,North West,"7",Magway 1,"124",Pwintbyu,1010064,MG1089
2,North West,"11",Sagaing 1,"60",Pale,1010443,SG1212
1,North East,"5",Shan North,"271",Muse,1010508,SH1141
2,North West,"25",Sagaing 2,"73",Paungbyin,1010529,SG1028
2,North West,"28",Magway 2,"39",Matupi,1010613,CH0078
4,Yangon,"15",Yangon 1,"230",Pabedan,1010695,YN7204
2,North West,"7",Magway 1,"118",Yenangyaung,1011018,MG1280
4,Yangon,"15",Yangon 1,"230",Pabedan,1011549,YN6029
1,North East,"5",Shan North,"271",Muse,1011588,SH3730
3,South East,"21",Kayin,"27",Hlaingbwe,1012066,KA1274
2,North West,"33",Sagaing 3,"63",Tigyaing,1000238,SG0235
1,North East,"5",Shan North,"271",Muse,1000293,SH0062
1,North East,"5",Shan North,"271",Muse,1000856,SH0028
2,North West,"7",Magway 1,"118",Yenangyaung,1001937,MG0046
2,North West,"7",Magway 1,"118",Yenangyaung,1001938,MG0282-1
2,North West,"1",Kachin,"10",Bhamo,1001970,KC0007
2,North West,"7",Magway 1,"124",Pwintbyu,1002296,MG0120
2,North West,"28",Magway 2,"40",Kanpetlet,1002606,CH0013
3,South East,"30",Bago North,"98",Yedashe,1003378,BA0012
1,North East,"38",Mandalay 5,"147",Amarapura,1003749,MD0309-1
1,North East,"38",Mandalay 5,"147",Amarapura,1003809,MD0309
1,North East,"38",Mandalay 5,"147",Amarapura,1004093,MD0434-1
3,South East,"30",Bago North,"98",Yedashe,1004362,BA0882
2,North West,"28",Magway 2,"138",Seikphyu,1004419,MG0327
2,North West,"1",Kachin,"10",Bhamo,1004783,KC0270
3,South East,"30",Bago North,"98",Yedashe,1005251,BA0928
4,Yangon,"15",Yangon 1,"212",Pazundaung,1005476,YN3916
2,North West,"7",Magway 1,"118",Yenangyaung,1005935,MG0936
2,North West,"7",Magway 1,"118",Yenangyaung,1006907,MG0979
2,North West,"11",Sagaing 1,"60",Pale,1007254,SG0696
4,Yangon,"32",Yangon 5,"223",Twantay,1007438,YN1815
2,North West,"28",Magway 2,"39",Matupi,1007666,CH0229
4,Yangon,"32",Yangon 5,"223",Twantay,1007809,YN2193
3,South East,"30",Bago North,"98",Yedashe,1007986,BA1372
2,North West,"2",Chin,"69",Kalewa,1008071,SG1119
3,South East,"21",Kayin,"27",Hlaingbwe,1008183,KA0327
2,North West,"1",Kachin,"10",Bhamo,1008284,KC0603
2,North West,"7",Magway 1,"118",Yenangyaung,1008636,MG1120
2,North West,"28",Magway 2,"136",Myaing,1008684,MG1150
2,North West,"1",Kachin,"10",Bhamo,1008770,KC0612
1,North East,"38",Mandalay 5,"147",Amarapura,1008900,MD0434_C
2,North West,"7",Magway 1,"118",Yenangyaung,1009102,MG0983_C
2,North West,"7",Magway 1,"129",Minhla_MG1,1009338,MG1171
1,North East,"38",Mandalay 5,"147",Amarapura,1009400,MD0301_C
5,South West,"12",Rakhine,"186",Pauktaw,1009816,RA0181
2,North West,"11",Sagaing 1,"60",Pale,1009869,SG1016
1,North East,"5",Shan North,"271",Muse,1009891,SH1158
4,Yangon,"15",Yangon 1,"230",Pabedan,1010823,YN7198
2,North West,"28",Magway 2,"39",Matupi,1010888,CH0440
4,Yangon,"15",Yangon 1,"230",Pabedan,1010898,YN7197
2,North West,"25",Sagaing 2,"73",Paungbyin,1010914,SG0837
1,North East,"5",Shan North,"271",Muse,1010941,SH3551
2,North West,"28",Magway 2,"39",Matupi,1011072,CH0453
2,North West,"28",Magway 2,"136",Myaing,1011176,MG1592
3,South East,"21",Kayin,"27",Hlaingbwe,1011922,KA6013
2,North West,"28",Magway 2,"39",Matupi,1012034,CH0603
1,North East,"4",Shan East,"296",Mongyawng,1012291,SH1674
1,North East,"4",Shan East,"296",Mongyawng,1012294,SH1667
1,North East,"4",Shan East,"296",Mongyawng,1012343,SH1666
1,North East,"6",Shan South,"262",Mongpan,1007197,SH0928
3,South East,"21",Kayin,"27",Hlaingbwe,1010824,KA1212
4,Yangon,"32",Yangon 5,"223",Twantay,1010985,YN5230
4,Yangon,"15",Yangon 1,"230",Pabedan,1000136,YN0930
4,Yangon,"32",Yangon 5,"223",Twantay,1000762,YN0952
2,North West,"1",Kachin,"10",Bhamo,1002100,KC0005
2,North West,"1",Kachin,"10",Bhamo,1002116,KC0001
3,South East,"21",Kayin,"27",Hlaingbwe,1002205,KA0305
3,South East,"21",Kayin,"27",Hlaingbwe,1002307,KA0371
1,North East,"6",Shan South,"262",Mongpan,1002703,SH0198
2,North West,"2",Chin,"69",Kalewa,1003083,SG0320
3,South East,"30",Bago North,"98",Yedashe,1003452,BA0022
3,South East,"30",Bago North,"98",Yedashe,1003660,BA0004
3,South East,"30",Bago North,"98",Yedashe,1003672,BA0003
1,North East,"38",Mandalay 5,"147",Amarapura,1003768,MD0429
1,North East,"38",Mandalay 5,"147",Amarapura,1003774,MD0050
1,North East,"38",Mandalay 5,"147",Amarapura,1004099,MD0236
1,North East,"5",Shan North,"271",Muse,1004743,SH0504
2,North West,"28",Magway 2,"138",Seikphyu,1005279,MG0326
4,Yangon,"15",Yangon 1,"212",Pazundaung,1005320,YN1742
1,North East,"38",Mandalay 5,"147",Amarapura,1005525,MD0902
3,South East,"21",Kayin,"27",Hlaingbwe,1006768,KA0309
2,North West,"7",Magway 1,"118",Yenangyaung,1006977,MG0935
2,North West,"25",Sagaing 2,"73",Paungbyin,1007206,SG0444
2,North West,"28",Magway 2,"138",Seikphyu,1007250,MG0927
4,Yangon,"32",Yangon 5,"223",Twantay,1007329,YN1698
2,North West,"11",Sagaing 1,"60",Pale,1007525,SG0830
3,South East,"30",Bago North,"98",Yedashe,1007588,BA1113
1,North East,"4",Shan East,"296",Mongyawng,1007680,SH0926
2,North West,"28",Magway 2,"136",Myaing,1007695,MG0445
